word	book0	book1	book2
retreated	0	1	0
retribution	0	1	0
retributive	0	2	0
retrieve	0	0	2
retrospect	0	1	0
retrospective	0	0	1
retrospectively	0	1	0
return	36	109	134
returned	1	1	1
reunite	0	1	0
reveal	1	8	1
revel	1	0	0
revelation	0	1	0
reveller	1	0	0
revenge	0	2	4
revengeful	0	3	0
revenue	1	1	1
reverberate	0	0	1
revere	1	0	0
reverence	0	1	1
reverend	0	0	1
reverently	2	2	1
reverie	0	0	2
reverse	1	8	1
reversion	0	0	1
reversionary	0	1	0
revert	0	4	5
review	0	1	0
revival	0	2	0
revive	0	5	3
revolution	0	10	1
revolutionary	0	4	0
revolve	1	1	0
revulsion	0	2	1
reward	0	1	11
rewive	0	0	1
rhinocero	1	0	0
ri	0	0	1
riband	0	0	1
ribbon	2	7	1
rich	6	12	13
riches	0	0	1
richly	0	0	1
richness	0	0	1
rick	0	0	1
rickety	0	1	0
rid	0	1	5
riddle	1	0	1
ride	0	30	1
rider	0	9	0
ridge	0	5	0
ridicule	0	0	1
ridiculous	2	2	1
riding	0	1	0
rifle	0	0	1
rifting	0	1	0
right	32	62	108
rightly	0	1	2
rigid	2	0	5
rigidly	0	0	1
rime	1	0	0
ring	7	25	24
ringer	0	1	0
riot	0	0	2
rip	0	2	0
ripe	1	0	0
ripen	0	2	0
ripple	0	1	1
rise	6	73	204
risen	0	1	0
rising	0	3	0
risk	0	2	4
rive	0	1	0
river	1	14	14
rivet	0	0	1
road	5	106	47
roadside	0	4	0
roadway	0	1	0
roam	0	1	2
roar	5	15	17
roared	1	0	0
roaring	0	0	1
roast	2	1	2
roasting	0	1	0
rob	0	4	13
robber	0	3	31
robbery	0	1	21
robe	9	5	1
robert	2	0	0
robin	3	0	0
robinson	1	0	0
robust	0	0	1
rock	1	10	4
rocks	1	0	0
rod	2	2	0
rode	0	1	0
roger	1	4	0
rogue	0	0	1
rol	0	0	1
roll	4	23	21
roller	1	0	0
rolling	0	1	1
roman	0	0	1
romance	0	1	1
rome	0	5	2
roob	0	0	1
roof	4	12	13
roofed	0	1	0
roofless	0	0	1
rook	0	0	1
room	38	117	202
roomed	1	0	0
rooms	0	1	0
roost	0	1	0
root	1	6	2
rooted	0	2	0
rope	0	10	9
rose	2	3	28
rosy	0	1	0
rot	0	2	8
rotherhithe	0	0	1
rotten	0	2	3
rottenness	0	0	1
rough	2	15	13
roughen	0	2	0
roughest	0	0	1
roughly	0	2	5
roughness	0	1	1
rouleau	0	2	0
round	34	68	153
rounder	0	0	1
rous	0	0	3
rouse	1	9	35
roused	0	0	1
rousing	0	2	3
route	0	0	3
routine	0	4	0
rove	1	0	0
row	0	3	9
royal	0	5	0
royalty	5	8	6
roystere	0	0	1
rub	3	7	21
rubber	0	0	1
rubbing	0	1	0
ruddy	6	0	0
rude	2	2	2
rudely	0	1	2
rue	0	1	0
rueful	0	0	6
ruefully	0	0	1
ruefulness	0	0	1
ruffian	0	2	8
ruffle	0	1	1
ruffled	0	1	0
rug	0	0	1
rugge	0	2	0
rugged	0	1	0
ruin	2	6	5
ruinate	0	1	0
ruinating	0	1	0
ruinous	0	2	5
rul	0	0	1
rule	2	8	4
ruler	2	1	0
rules	0	0	1
rum	0	2	3
rumble	0	4	0
ruminate	0	2	4
rummage	0	0	1
rumour	0	7	2
run	9	56	98
runaway	0	0	1
runner	0	0	1
running	1	1	0
rupted	1	0	0
rush	1	18	22
rushed	0	0	1
rushlight	0	0	1
rust	1	8	3
rusted	0	1	0
rustic	0	5	1
rustle	0	8	5
rustling	1	0	0
rusty	2	6	5
ruthless	0	1	1
ruthlessly	1	0	1
ruts	0	1	0
rye	0	1	0
rã	0	4	0
s	0	0	1
sa	0	0	1
sabre	0	2	0
sack	0	4	6
sacred	1	10	3
sacrifice	0	9	2
sacrificed	0	1	0
sacristan	0	1	0
sad	1	6	13
saddened	0	1	0
sadder	0	1	0
saddle	0	7	3
saddling	0	1	0
sadler	0	0	1
sadly	0	4	4
sadness	0	1	2
safe	1	23	23
safeguard	0	0	1
safely	0	2	12
safety	0	8	10
saffron	0	0	6
sagacious	0	1	0
sagacity	0	3	0
sage	2	0	3
said	0	0	2
sail	0	4	0
sailing	1	1	0
saint	0	58	4
sainte	0	3	0
saintly	0	1	0
saith	0	4	0
sake	4	25	19
salary	2	0	0
sale	1	1	1
salesman	0	0	2
sallow	0	3	2
sally	1	0	10
sallying	0	0	1
salt	1	4	2
salutary	0	0	1
salutation	0	2	7
salute	0	5	2
samaritan	0	1	1
sample	0	2	0
samson	0	4	0
sanction	0	1	2
sanctuary	0	5	0
sand	0	5	0
sandy	0	1	0
sane	0	1	0
sanguinary	0	0	2
sanguine	0	1	4
sank	0	1	1
sarcasm	0	1	1
sarcastic	0	1	0
sardanapalus	0	1	0
sarse	0	1	0
sash	0	0	3
sashe	0	1	0
sat	1	13	6
satellite	0	1	0
satin	0	0	1
satisfaction	1	8	16
satisfactorily	0	0	1
satisfactory	2	0	5
satisfied	2	7	12
satisfy	0	2	5
saturate	0	0	1
saturday	1	2	2
saturnine	0	0	1
sauce	2	1	1
saucepan	5	0	5
saucer	0	2	1
saunter	0	1	4
sausage	2	1	2
savage	1	3	4
savagely	0	0	3
save	5	41	27
saveloy	0	0	1
saving	0	0	1
saviour	0	1	2
savour	1	0	1
savoury	0	1	0
saw	2	14	6
sawn	0	1	0
sawyer	0	16	1
say	268	872	1477
saying	0	2	1
scabbard	1	0	0
scaffold	0	3	4
scald	0	0	3
scale	4	2	0
scamper	0	0	1
scandal	0	0	1
scant	1	0	0
scantily	0	1	0
scanty	2	4	2
scar	0	0	1
scarce	0	2	3
scarcely	11	17	34
scarcity	0	1	1
scarecely	0	0	3
scarecrow	0	6	0
scared	0	3	2
scarf	0	4	0
scarred	1	0	0
scatter	3	3	6
scattered	0	0	1
scavenger	0	1	0
scene	5	16	33
scent	1	4	6
scheme	0	3	4
scholar	0	1	0
school	3	3	3
schoolboy	1	0	0
schoolmaster	2	0	0
science	0	0	1
scientific	0	3	2
scolding	0	0	1
scoop	0	1	0
scorch	0	1	1
score	1	11	9
scorn	1	3	4
scornful	0	0	1
scornfully	0	1	2
scot	0	0	1
scoundrel	0	3	2
scour	0	1	4
scouring	0	0	1
scout	0	0	1
scouts	0	0	1
scowl	0	1	8
scowling	1	0	2
scrag	0	1	1
scragging	0	0	1
scramble	1	3	0
scrambled	1	0	0
scrap	1	9	9
scrape	2	0	3
scraping	0	1	0
scratch	3	2	8
scrawl	0	3	0
scream	1	5	21
screamed	0	0	1
screaming	0	0	1
screech	0	2	3
screen	2	1	1
screw	3	2	3
screwing	0	1	1
scripture	1	1	0
scro	1	0	0
scrooge	377	0	0
scrub	0	1	1
scruple	0	2	2
scrupulous	0	0	1
scrupulously	0	0	1
scrutinise	1	0	1
scrutiny	0	0	2
scud	0	0	3
scuffle	1	2	3
scullery	0	1	1
sculptured	0	1	0
scum	0	1	1
scuttle	1	0	0
se	0	4	0
sea	5	38	5
seacoast	0	1	0
seal	3	1	6
seam	0	0	1
seamstress	0	3	0
sear	0	1	1
search	2	7	25
season	5	8	2
seasonable	2	0	0
seat	2	38	43
seated	0	1	2
seating	0	0	2
seats	0	1	0
seaward	0	1	0
seaweed	2	0	0
seclude	0	0	1
seclusion	0	1	0
second	11	40	36
seconded	0	0	1
secondly	0	1	0
secrecy	0	4	1
secret	6	44	28
secretary	0	1	2
secrete	0	4	0
secretly	0	1	1
sect	0	2	0
section	8	12	8
secure	2	5	10
secured	0	2	1
securely	0	2	1
security	1	3	1
sediment	0	1	1
see	88	411	380
seed	0	2	2
seeing	0	1	0
seek	7	29	16
seem	15	85	135
seemed	0	1	1
seeming	0	1	2
seemly	0	0	1
seen	0	2	2
seer	0	1	1
seesaw	0	1	0
seethe	1	0	0
seine	0	3	0
seize	3	10	20
seldom	1	6	5
select	1	0	6
selection	0	3	0
self	12	17	13
selfish	0	2	2
selfishness	1	0	1
sell	1	4	13
selle	0	2	0
seller	0	0	1
semblance	0	1	2
semi	0	0	1
send	9	30	66
sending	0	0	1
seneschal	0	0	1
senior	0	0	2
sensation	2	3	3
sense	5	31	32
senseless	0	1	0
sensibility	0	2	0
sensible	2	5	0
sensibly	0	1	0
sensitive	0	2	2
sensitiveness	0	1	0
sensual	0	1	0
sensuality	0	1	0
sente	1	0	0
sentence	2	11	9
sentiment	1	4	3
sentimental	0	1	1
sentinel	0	1	0
separate	2	12	7
separately	0	2	0
separation	0	3	3
september	0	1	0
sepulchral	0	0	1
sepulchre	1	0	0
sequel	0	0	5
sequestrate	0	1	0
sequestration	0	1	0
serene	0	5	1
serenity	0	0	2
serf	0	2	0
series	0	2	3
serious	2	3	7
seriously	0	0	1
sermon	0	1	1
servant	2	19	26
serve	2	15	22
served	0	0	1
service	4	26	13
serviceable	0	2	0
servility	0	1	0
session	0	2	6
set	21	74	65
setting	1	0	1
settle	0	9	8
settled	0	1	0
settlement	0	1	5
seven	11	25	9
sevenpence	0	0	3
seventeen	0	5	1
seventh	2	0	2
seventy	1	10	2
several	7	21	22
severally	1	0	2
severe	1	1	1
severely	0	0	2
severity	1	1	2
sewing	1	1	0
sex	0	4	8
sexton	1	1	0
shabby	1	0	1
shade	2	9	10
shading	0	0	3
shadow	18	55	20
shadowing	1	0	0
shadowy	3	2	2
shady	0	1	2
shaft	0	1	0
shaggy	1	4	2
shake	15	59	75
shaken	0	1	0
shall	18	100	120
shallow	0	1	1
sham	0	2	3
shambling	0	0	1
shame	2	2	9
shameful	0	3	1
shamefully	0	1	0
shape	7	12	11
shapen	0	0	1
share	6	9	16
sharp	6	11	19
sharpen	0	4	2
sharply	0	1	10
sharpness	0	1	1
shatter	0	2	1
shave	0	4	1
shaver	0	0	1
shaving	2	0	0
shawl	1	1	15
sheared	0	1	0
sheath	1	0	0
sheba	1	0	0
shed	4	6	11
shedding	0	0	1
sheen	1	0	0
sheep	0	11	3
sheer	0	1	1
sheet	3	3	4
shelf	1	1	5
shell	2	1	4
shelter	0	5	8
sheltered	0	1	0
shelving	0	1	1
shepperton	0	0	2
sheriff	0	0	1
shield	0	1	1
shift	0	2	1
shifted	0	0	1
shifting	0	0	2
shill	0	1	1
shillin	0	0	1
shilling	3	4	7
shillings	0	1	0
shine	4	26	10
shiner	0	0	1
shiny	0	0	2
ship	2	6	1
shipping	0	0	2
shipwreck	0	0	1
shirt	2	5	9
shiver	2	7	7
shivering	0	1	1
shock	0	10	1
shocked	0	0	1
shoe	4	43	14
shoeless	0	0	1
shoemake	0	4	0
shoemaker	0	19	0
shoemaking	0	4	0
shone	2	0	2
shoot	1	7	12
shooter	0	3	0
shop	9	76	43
shopkeeper	1	1	1
shore	2	10	1
shoreditch	0	0	1
short	7	42	84
shorten	0	1	2
shortest	0	0	1
shortly	0	2	12
shortness	0	1	0
shot	1	2	4
shoul	0	0	1
shoulder	2	50	45
shouldering	0	1	0
shout	3	6	26
shouting	0	2	2
shove	0	1	1
shovel	3	0	2
show	23	92	79
showed	0	1	1
shower	1	3	6
showing	0	2	0
shre	0	1	0
shred	1	1	1
shrewd	0	5	2
shrewdly	1	0	0
shrewsbury	0	5	0
shriek	1	12	8
shrill	0	4	4
shrillness	0	0	1
shrink	1	2	13
shrivel	2	4	4
shroud	2	1	6
shrouded	0	0	1
shrug	0	3	8
shrugs	0	1	0
shrunk	1	0	4
shrunken	0	0	2
shudder	2	5	9
shuddered	0	0	1
shuddering	0	0	2
shuffle	1	0	5
shuffling	1	0	0
shun	1	2	1
shut	10	26	35
shutter	4	2	20
shy	0	2	0
shyly	1	0	0
sick	1	5	16
sicken	0	1	2
sickening	0	0	1
sickly	0	3	4
sickness	0	2	7
side	10	80	95
sideboard	0	0	1
sidelong	0	0	1
sidenote	1	0	0
sideways	0	3	1
sidle	2	0	0
sigh	1	13	24
sight	9	44	47
sighted	0	1	0
sign	5	17	19
signal	0	7	4
signally	0	1	0
signature	0	1	2
significance	0	3	0
significant	0	1	2
significantly	0	0	2
signifieth	0	0	1
signify	0	2	0
signing	0	1	1
sike	0	0	188
sikes	0	0	167
silence	3	36	57
silent	1	19	32
silently	1	11	0
silk	0	6	6
silken	1	0	0
sill	0	1	0
silly	1	0	1
silver	3	3	9
similar	1	14	6
similarly	1	6	0
simile	1	0	1
simmer	1	0	0
simple	2	4	7
simplicity	0	1	0
simply	0	2	2
simultaneous	0	0	1
simultaneously	0	1	2
sin	1	3	6
since	4	42	27
sincere	0	1	0
sincerely	0	0	1
sincerity	0	0	3
sind	0	0	1
sinecure	0	0	2
sing	1	4	6
singe	2	2	3
singer	1	0	2
singing	1	0	2
single	1	17	7
singly	0	3	0
singular	1	7	6
singularly	1	0	1
sinister	0	4	1
sink	3	11	33
sinner	1	1	0
sip	0	5	2
sipped	0	1	0
sir	16	101	210
sister	16	28	11
sisterhood	0	2	0
sit	34	115	146
sitch	0	0	4
site	4	0	0
sitivation	0	0	1
sitiwation	0	0	2
sitting	1	2	1
situate	0	0	1
situated	0	0	1
situation	5	7	14
sivin	0	0	1
six	4	17	26
sixpence	3	2	6
sixth	0	1	0
sixty	1	12	3
size	5	5	20
sized	0	0	2
skater	1	0	0
skeleton	0	0	1
skelter	0	0	1
sketch	0	0	2
skid	0	1	0
skilful	0	2	1
skilfully	0	0	1
skill	0	10	1
skim	1	0	0
skin	1	2	3
skinny	0	1	3
skip	1	0	0
skipper	0	0	1
skirt	3	3	10
skreek	1	0	0
skulk	0	0	5
skull	0	0	3
sky	3	23	11
slab	0	1	1
slacken	0	2	3
slackened	0	0	1
slain	0	1	0
slake	0	1	0
slam	0	0	1
slander	1	0	0
slap	0	0	6
slapping	0	1	2
slatternly	0	0	1
slave	0	4	0
slavery	0	2	0
slay	0	2	0
sledge	0	0	1
sleek	0	2	0
sleep	5	37	51
sleeper	0	4	4
sleepily	0	0	1
sleeping	0	0	3
sleepless	0	0	1
sleepy	0	1	5
sleet	1	0	0
sleeve	2	3	8
slender	0	1	0
slept	0	0	2
slice	0	1	7
slide	3	2	0
slight	4	21	29
slightest	0	0	1
slightly	0	7	8
slim	0	0	1
slime	0	0	2
slimy	0	0	1
sling	0	0	2
slinking	0	1	0
slip	0	6	6
slipper	3	1	0
slippere	0	1	0
slipshod	1	0	1
slop	0	0	2
sloth	0	1	0
slough	0	2	0
slout	0	0	1
slovenly	0	1	0
slow	5	9	14
slowly	3	38	30
slowness	0	1	0
slug	0	0	1
sluggish	0	0	1
sluggishly	0	0	1
sluice	0	0	1
slumber	0	4	5
slung	0	3	0
slunk	1	2	6
sly	0	1	5
slyly	1	0	1
slyness	1	0	0
smack	0	1	1
smacking	0	0	2
small	13	45	95
smallest	0	0	1
smallness	0	1	0
smart	2	0	6
smartly	0	0	2
smash	0	2	2
smcap	1	0	0
smear	1	3	1
smell	4	11	8
smile	8	33	64
smiled	0	0	1
smiling	0	0	1
smilingly	0	1	2
smirk	0	0	1
smite	0	3	1
smith	0	6	0
smithfield	0	0	4
smithy	0	1	0
smiting	0	0	1
smock	0	0	4
smoke	3	19	20
smoked	0	1	0
smokeless	0	1	0
smoking	1	5	5
smoky	1	1	3
smooth	2	7	6
smoothing	0	1	0
smoothly	0	1	1
smoothness	0	1	0
smote	0	2	0
smother	1	1	4
smothering	0	1	0
smoulder	0	1	1
smuggler	0	1	0
snail	0	0	2
snake	0	1	0
snap	1	4	3
snappish	0	0	1
snappishly	0	0	1
snare	0	0	3
snarl	0	0	1
snatch	0	3	8
sneak	0	1	6
sneaking	0	1	0
sneer	0	1	9
sneered	0	0	2
sneeze	0	1	3
sniff	0	0	1
snip	0	1	0
snivel	0	0	3
snooks	0	1	0
snooze	0	0	3
snore	1	0	3
snort	0	1	0
snow	10	7	5
snowball	1	0	0
snowstorm	1	0	0
snowy	0	1	0
snub	0	0	2
snuff	3	7	13
snuffbox	0	0	1
snuffing	0	0	1
snug	2	0	3
soap	0	0	1
soar	0	1	0
sob	2	3	7
sobbed	0	0	1
sobbing	0	0	1
sober	0	5	3
soberer	0	1	0
sobriety	0	1	0
sobriquet	0	0	1
sobs	0	1	2
sociably	0	0	1
social	0	3	0
society	0	7	20
socket	0	0	1
sodden	0	1	0
sofa	2	6	3
soft	1	8	17
soften	3	10	5
softened	0	2	2
softly	3	18	30
softness	0	0	1
soho	0	18	0
soil	0	6	6
sojourn	0	0	1
sol	0	0	1
solace	0	0	1
soldier	0	22	1
soldiery	0	2	0
sole	6	2	3
solely	0	1	0
solemn	4	10	15
solemnise	1	0	0
solemnity	0	1	6
solemnly	0	5	6
solicit	2	2	3
solicitation	1	1	1
solicitor	0	2	0
solicitude	0	3	2
solid	6	3	0
soliloquy	0	1	0
solitary	4	15	8
solitude	1	5	4
solomon	0	24	0
solution	1	0	1
solve	0	3	1
sombre	0	3	4
somebody	3	15	18
somehow	3	1	5
something	14	58	100
somethink	0	0	1
sometimes	7	34	32
somewhat	0	2	13
somewhere	1	9	6
son	4	20	18
song	4	7	7
sonorous	0	1	0
soon	7	63	84
soot	0	2	1
soothe	0	8	8
soothed	0	0	1
soothingly	0	2	3
sooty	1	0	0
sorceress	0	1	0
sordid	1	0	2
sordidly	0	0	1
sore	0	2	2
sorely	0	2	0
sorrow	1	11	11
sorrowful	2	3	2
sorrowfully	0	0	1
sorry	7	10	10
sort	8	17	25
sortin	0	0	1
soul	5	22	24
sound	14	54	67
sounder	0	1	0
sounding	0	1	0
soundly	0	2	1
soundness	0	1	0
sounds	0	1	0
soup	0	1	0
sour	0	3	0
source	1	2	1
south	0	8	0
southcott	0	1	0
southern	0	2	0
southwark	0	0	1
sovereign	0	0	3
sow	1	3	0
sowerberry	0	0	86
sown	0	1	0
space	3	12	19
spacious	1	0	0
spade	1	2	1
span	0	2	0
spaniel	0	0	1
spanish	2	0	0
spare	2	18	14
spared	0	0	3
sparingly	0	0	1
spark	1	6	3
sparkle	4	3	2
sparkling	0	1	0
sparrow	0	1	0
spasm	0	0	1
spat	0	1	1
spatter	0	0	1
speak	23	142	170
speaker	4	6	11
speaking	0	0	1
spear	0	4	0
special	2	6	7
specially	0	2	1
specie	0	3	2
specific	1	0	0
specify	2	2	2
speciman	0	0	1
specimen	0	1	2
speck	1	2	1
speckle	1	1	1
spectable	0	0	3
spectacle	1	8	14
spectacularly	0	1	0
spectator	0	9	6
spectral	2	4	0
spectre	13	6	0
speculate	0	4	0
speculation	0	0	3
speech	1	7	12
speechless	0	0	1
speed	3	6	18
speedily	1	0	5
speedy	0	1	3
spell	0	3	1
spelt	0	0	1
spencer	0	1	0
spend	2	4	11
spending	0	1	1
sphere	1	1	2
spi	0	2	0
spice	1	0	1
spick	0	0	1
spider	0	0	1
spike	0	5	1
spiky	0	4	0
spile	0	2	0
spill	0	5	1
spin	0	9	0
spinnage	0	0	1
spire	0	1	2
spirit	109	25	45
spirited	0	1	1
spiritual	0	2	0
spirt	0	0	1
spit	0	0	1
spitalfield	0	0	3
spite	3	4	3
spittoon	0	1	0
splash	0	3	3
splashing	0	1	0
splendid	2	0	1
splendour	0	1	1
splinter	1	1	1
split	2	3	4
splutter	0	1	0
spoil	1	5	1
spoke	0	1	2
spoken	0	5	1
sponge	1	0	0
spontaneous	1	0	0
spoon	2	1	7
spoonful	0	0	1
sport	2	4	3
spot	2	22	33
spouse	0	0	2
spout	0	0	1
sprang	0	1	2
spray	1	2	0
spread	4	4	7
spree	0	0	1
sprig	0	1	0
sprightly	0	0	1
sprigs	1	0	0
spring	6	7	12
springing	0	2	1
sprinkle	2	4	0
sprinkling	2	0	1
sprite	0	1	1
spruce	0	0	1
sprung	0	2	1
spur	1	2	1
spurn	0	1	1
sputter	1	1	0
spy	0	72	7
spyer	0	0	6
spyers	0	0	7
squab	1	0	0
squabble	0	0	1
squalid	0	2	3
squalor	0	1	1
squander	0	0	3
square	0	8	10
squaring	0	1	0
squash	0	1	0
squeak	1	0	1
squeaking	0	0	1
squeeze	2	10	4
squire	0	0	1
st	2	7	5
stab	0	1	0
stable	1	7	2
stack	0	1	2
staff	1	2	4
stage	1	3	10
stagger	2	0	12
staggered	0	0	2
staggering	0	1	2
stagnant	1	0	1
staid	0	2	0
stain	0	15	32
stair	5	21	30
staircase	1	25	8
stairs	0	6	10
stake	1	5	4
stale	1	0	1
stalk	0	0	2
stall	0	0	11
stalwart	0	1	0
stammer	0	1	7
stamp	2	3	11
stand	33	140	118
standard	0	2	0
standing	2	5	5
star	1	6	3
stare	2	25	23
stared	0	3	1
starer	0	1	0
stark	0	1	2
starlight	0	2	0
start	9	34	50
started	0	0	3
starting	1	0	2
startle	1	5	4
startled	1	0	3
startling	0	0	3
starvation	0	0	1
starve	0	7	10
state	19	70	56
stated	0	0	1
stateliness	0	1	3
stately	1	2	3
statement	1	4	6
states	9	14	13
station	2	12	14
stationary	0	0	1
statue	1	2	0
stature	1	3	2
status	4	4	4
staunch	0	1	2
stauncher	0	0	1
stave	18	2	0
stay	3	12	17
stead	0	3	0
steadfastly	0	4	0
steadfastness	0	1	0
steadily	0	12	10
steadiness	2	0	0
steady	4	16	6
steak	0	0	1
steal	2	4	23
stealth	0	1	0
stealthily	0	1	8
steam	2	4	3
steaming	0	1	0
steed	0	0	1
steel	2	4	1
steep	1	12	4
steepest	0	1	0
steeple	1	1	0
steepness	0	1	0
steering	0	1	0
stem	1	1	2
stench	0	1	0
stentorian	0	0	1
step	3	46	71
stepped	0	1	0
ster	0	0	1
stern	0	3	4
sterner	0	1	2
sternly	1	4	12
sternness	0	0	1
stew	0	1	1
steward	0	0	1
stick	6	8	27
stiff	1	5	9
stiffen	1	0	1
stiffening	0	1	0
stiffly	0	0	1
stifle	0	1	2
stifled	0	1	0
stile	0	0	2
still	17	100	96
stillness	0	9	7
stilton	0	1	0
stimulate	0	2	2
sting	0	1	0
stingy	1	0	0
stink	0	1	0
stint	0	2	0
stipend	0	0	2
stipendiary	0	0	1
stipulate	0	0	2
stipulation	0	2	2
stir	4	10	16
stirring	1	1	2
stitch	0	1	0
stock	0	9	3
stockade	0	1	0
stocking	1	4	8
stockinge	0	1	0
stoke	0	0	1
stole	0	0	4
stolid	0	2	0
stomach	2	1	2
stomachs	0	1	0
stone	9	73	26
stones	0	1	0
stony	1	4	0
stood	0	2	1
stoof	0	0	1
stool	6	13	4
stoop	1	11	14
stooped	0	3	2
stooping	0	1	0
stop	19	89	136
stoppage	0	2	0
stopped	0	2	0
stopper	0	1	0
stopping	0	0	1
store	2	6	4
storehouse	1	0	1
storey	1	0	0
storm	1	17	1
stormy	0	2	1
story	1	24	28
stout	0	3	11
stouter	0	0	2
stoutly	0	0	2
stove	1	0	2
stow	0	1	2
stradeger	0	0	1
straggle	1	0	1
straggler	0	0	1
straggling	0	1	1
straight	9	29	27
straightforward	0	1	1
straightway	0	1	3
strain	1	6	3
strained	0	4	2
strait	1	1	1
strand	0	1	1
strange	15	33	56
strangely	0	2	3
stranger	1	7	29
strangle	0	1	1
strap	0	2	2
stratagem	0	0	1
strate	0	0	1
straw	0	20	4
stray	0	6	2
straying	0	1	1
stre	0	0	1
streak	1	2	0
streaky	0	0	1
stream	2	8	11
streaming	0	2	2
streams	0	1	0
street	23	144	134
streets	0	0	2
strength	1	12	18
strengthen	0	4	4
stress	0	4	3
stretch	3	9	18
strew	0	2	2
stricken	0	4	4
strict	1	4	5
strictly	1	0	2
stride	0	1	2
strides	0	0	1
strife	1	1	0
strike	11	77	46
striking	0	4	4
strikingly	0	2	0
string	0	7	2
strip	0	4	1
stripe	0	0	3
strive	2	4	3
striven	0	1	0
striving	0	1	0
strode	0	0	4
stroke	3	3	4
stroll	2	3	0
strong	8	75	61
stronghold	1	0	0
strongly	0	12	11
strop	0	0	1
strove	0	2	1
struck	1	1	0
structure	0	2	0
struggle	6	19	31
struggled	1	0	0
struggling	0	0	1
strung	0	1	1
strutted	1	0	0
stryver	0	108	0
stuart	0	1	0
stubble	0	1	0
stubbornness	0	1	0
stuck	0	1	2
student	0	4	0
studious	0	4	0
studiously	0	0	1
study	0	5	8
stuff	2	2	9
stuffing	1	0	0
stumble	0	3	6
stump	0	0	1
stun	0	1	2
stunning	0	0	1
stupefaction	0	0	1
stupefied	0	0	2
stupefy	0	1	2
stupid	0	0	6
stupidity	0	0	1
stupidly	0	2	1
stupifie	0	0	3
stupor	0	1	2
sturdily	1	0	0
sturdy	1	0	3
style	1	1	5
subdue	0	4	0
subdued	0	3	1
subject	4	19	37
sublime	0	3	0
sublimer	0	1	0
submerge	0	1	0
submission	0	5	0
submissive	0	7	0
submissively	1	0	3
submit	0	4	5
subordinate	0	1	0
subornation	0	1	0
subscribe	1	1	1
subscription	0	0	1
subsequent	0	0	2
subsequently	1	0	0
subside	1	1	6
subsist	0	0	1
subsistence	0	0	1
substance	0	4	6
substantial	1	1	2
substantive	0	1	0
substitute	1	2	2
substituting	0	2	1
substratum	0	1	0
subthig	0	0	1
subtle	0	3	2
suburb	1	3	1
suburbs	0	0	1
succeed	3	4	8
success	1	5	11
successful	0	0	1
successfully	0	2	0
succession	0	5	1
successive	0	0	1
successor	1	2	0
succour	0	1	1
suck	1	5	0
sucking	0	0	1
suction	0	1	0
sud	0	0	1
sudden	3	13	24
suddenly	2	21	40
suddenness	0	2	2
sue	0	0	1
suet	0	0	1
suffer	3	23	22
suffered	0	0	1
sufferer	0	7	0
suffering	0	6	8
suffice	0	0	2
sufficiency	0	0	2
sufficient	2	2	2
sufficiently	0	5	11
suffocate	0	2	0
suffocation	0	1	2
suffused	0	0	1
sugar	2	1	6
suggest	0	11	9
suggestion	0	4	3
suicidal	0	1	0
suit	0	12	23
suitable	1	2	0
suitably	0	1	0
suite	1	1	0
suited	0	0	1
suitor	0	2	0
sulky	0	1	2
sullen	1	3	3
sullenly	0	2	2
sullenness	0	0	1
sully	0	0	1
sulphur	0	1	0
sultan	1	0	0
sultry	0	2	2
sum	1	2	8
summarily	0	0	1
summary	0	0	3
summer	3	14	7
summit	0	4	2
summon	0	22	8
summoning	0	0	1
sumptuous	0	2	0
sun	3	36	13
sunburnt	0	1	0
sunbury	0	0	2
sunday	4	14	13
sundays	0	0	1
sundrie	0	0	1
sundry	0	2	6
sunflower	0	1	0
sung	1	0	0
sunk	1	0	4
sunken	0	1	0
sunlight	1	2	2
sunniest	1	0	0
sunny	0	5	2
sunrise	0	2	0
sunset	0	4	0
sunshine	0	4	1
sunshiny	0	0	1
sup	0	2	0
superadde	0	0	2
superb	0	2	1
superciliously	0	1	0
superfine	0	0	1
superintendence	0	1	1
superior	0	2	9
superiority	0	2	2
superlative	0	1	1
supernat	0	0	1
supernatural	3	1	0
supernaturally	0	1	0
superscribed	0	1	0
supersede	0	1	0
superstition	0	1	0
superstitious	0	1	0
supervised	0	1	0
supper	0	14	16
supperless	0	0	1
supple	0	1	0
supplementary	0	1	0
suppliant	0	1	0
supplicate	0	1	0
supplication	1	3	3
supplicatory	0	1	0
supply	0	4	8
support	6	12	14
suppose	14	33	63
supposition	2	2	2
suppress	0	8	7
suppression	0	1	1
supreme	0	1	1
suprise	0	0	2
sure	13	39	54
surely	5	18	12
surer	0	1	0
surf	0	1	0
surface	1	11	4
surge	0	2	0
surgeon	0	2	15
surly	0	0	6
surmise	0	1	1
surmount	1	1	2
surname	0	1	1
surplice	0	0	2
surplus	3	0	0
surprise	8	19	29
surprised	3	7	6
surprising	1	2	1
surprisingly	0	1	1
surrender	0	2	0
surrey	0	0	2
surround	2	13	11
survey	0	7	14
surveying	1	0	2
survive	3	3	3
survivor	0	0	1
susan	0	0	2
susceptibility	0	1	0
susceptible	1	0	3
suspect	2	16	6
suspecting	0	0	1
suspend	0	6	1
suspense	0	6	7
suspicion	0	17	9
suspicious	3	2	5
suspiciously	0	0	3
sustain	0	7	4
sustainable	0	0	1
sustainance	0	0	1
sustained	0	3	0
sustaining	0	1	0
